"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N5","16-Oct-2019","      11443.46","      11473.99","      11480.00","      11441.15","      11470.05","      11471.93","      11465.97","        249","             2855027.25","         51","        212","         85.14"
"SBIN","EQ","17-Oct-2019","        256.05","        256.40","        266.00","        255.60","        265.30","        265.45","        261.38","   37061013","          9686892846.25","     252073","    9998027","         26.98"
"SBIN","N2","17-Oct-2019","      11340.50","      11191.00","      11250.00","      11187.00","      11250.00","      11250.00","      11212.26","        193","             2163967.00","         23","        157","         81.35"
"SBIN","N5","17-Oct-2019","      11471.93","      11485.00","      11498.99","      11485.00","      11498.99","      11495.97","      11493.12","        119","             1367681.05","         20","        106","         89.08"
"SBIN","N6","17-Oct-2019","      11152.01","      11160.10","      11160.10","      11160.10","      11160.10","      11160.10","      11160.10","          1","               11160.10","          1","          1","        100.00"
"SBIN","EQ","18-Oct-2019","        265.45","        264.40","        271.35","        263.20","        269.20","        269.65","        268.50","   33203721","          8915263047.70","     203094","    9219181","         27.77"
"SBIN","N2","18-Oct-2019","      11250.00","      11240.00","      11300.00","      11180.10","      11300.00","      11299.50","      11219.97","         39","              437578.90","          9","         38","         97.44"
"SBIN","N5","18-Oct-2019","      11495.97","      11465.00","      11499.95","      11461.00","      11499.95","      11498.77","      11480.90","        288","             3306498.01","         38","        277","         96.18"
"SBIN","EQ","22-Oct-2019","        269.65","        270.40","        275.00","        268.50","        270.35","        270.50","        272.33","   27574295","          7509443390.80","     187557","    6670825","         24.19"
"SBIN","N2","22-Oct-2019","      11299.50","      11298.99","      11345.00","      11298.99","      11340.00","      11341.26","      11340.30","        139","             1576301.98","         14","        139","        100.00"
"SBIN","N5","22-Oct-2019","      11498.77","      11498.77","      11565.00","      11498.77","      11565.00","      11565.00","      11540.26","        183","             2111866.98","         35","        181","         98.91"
"SBIN","N6","22-Oct-2019","      11160.10","      11270.00","      11270.00","      11270.00","      11270.00","      11270.00","      11270.00","          1","               11270.00","          1","          1","        100.00"
"SBIN","EQ","23-Oct-2019","        270.50","        270.75","        277.80","        268.65","        275.35","        275.45","        274.85","   31789622","          8737276546.00","     209460","    5801774","         18.25"
"SBIN","N2","23-Oct-2019","      11341.26","      11350.00","      11370.00","      11301.00","      11370.00","      11316.18","      11316.18","         11","              124478.00","          4","          9","         81.82"
"SBIN","N5","23-Oct-2019","      11565.00","      11556.00","      11573.00","      11530.00","      11573.00","      11573.00","      11559.74","        206","             2381307.05","         25","        206","        100.00"
"SBIN","N6","23-Oct-2019","      11270.00","      11275.00","      11275.00","      11275.00","      11275.00","      11275.00","      11275.00","         24","              270600.00","          5","         22","         91.67"
"SBIN","EQ","24-Oct-2019","        275.45","        276.00","        277.65","        248.65","        263.05","        262.50","        266.02","   63943183","         17009984318.95","     434945","   13170984","         20.60"
"SBIN","N2","24-Oct-2019","      11316.18","      11341.00","      11341.00","      11341.00","      11341.00","      11341.00","      11341.00","         26","              294866.00","          4","         26","        100.00"
"SBIN","N5","24-Oct-2019","      11573.00","      11589.00","      11598.30","      11575.00","      11586.00","      11589.07","      11587.28","        263","             3047455.75","         36","        258","         98.10"
"SBIN","N6","24-Oct-2019","      11275.00","      11211.00","      11211.00","      11211.00","      11211.00","      11211.00","      11211.00","          1","               11211.00","          1","          1","        100.00"
"SBIN","EQ","25-Oct-2019","        262.50","        265.80","        284.15","        263.55","        282.35","        281.55","        276.42","  105518180","         29166864833.55","     598440","   15046974","         14.26"
"SBIN","N2","25-Oct-2019","      11341.00","      11361.00","      11361.00","      11361.00","      11361.00","      11361.00","      11361.00","          5","               56805.00","          1","          5","        100.00"
"SBIN","N5","25-Oct-2019","      11589.07","      11426.00","      11646.99","      11426.00","      11610.00","      11593.15","      11596.38","        574","             6656320.20","         48","        562","         97.91"
"SBIN","N6","25-Oct-2019","      11211.00","      11151.00","      11151.00","      11151.00","      11151.00","      11151.00","      11151.00","          2","               22302.00","          2","          2","        100.00"
"SBIN","EQ","27-Oct-2019","        281.55","        284.95","        284.95","        280.25","        281.30","        281.80","        282.94","   12185529","          3447723848.95","      98481","    3169728","         26.01"
"SBIN","N5","27-Oct-2019","      11593.15","      11500.00","      11649.99","      11500.00","      11634.80","      11610.20","      11599.91","         89","             1032392.15","         19","         85","         95.51"
"SBIN","EQ","29-Oct-2019","        281.80","        283.15","        285.00","        278.55","        280.80","        280.65","        282.21","   51033578","         14402275121.35","     272560","   16607377","         32.54"
"SBIN","N2","29-Oct-2019","      11361.00","      11172.00","      11399.95","      11172.00","      11340.00","      11340.00","      11306.11","         18","              203509.95","          7","         12","         66.67"
"SBIN","N5","29-Oct-2019","      11610.20","      11660.00","      11660.00","      11621.00","      11649.00","      11644.15","      11645.39","        118","             1374155.59","         22","         93","         78.81"
"SBIN","N6","29-Oct-2019","      11151.00","      11190.00","      11225.00","      11190.00","      11210.00","      11210.00","      11206.80","          5","               56034.00","          4","          2","         40.00"
"SBIN","EQ","30-Oct-2019","        280.65","        283.00","        291.00","        279.25","        290.40","        289.90","        286.86","   51469048","         14764266108.20","     306035","   15135958","         29.41"
"SBIN","N2","30-Oct-2019","      11340.00","      11168.00","      11340.00","      11168.00","      11340.00","      11340.00","      11312.10","         31","              350675.00","          7","         26","         83.87"
"SBIN","N5","30-Oct-2019","      11644.15","      11621.00","      11645.00","      11621.00","      11645.00","      11645.00","      11640.23","        187","             2176722.65","         27","        177","         94.65"
"SBIN","N6","30-Oct-2019","      11210.00","      11280.00","      11280.00","      11280.00","      11280.00","      11280.00","      11280.00","         18","              203040.00","          4","         18","        100.00"
"SBIN","EQ","31-Oct-2019","        289.90","        293.35","        317.80","        292.75","        312.50","        312.40","        307.08","  128449327","         39443633461.05","     656753","   38876272","         30.27"
"SBIN","N2","31-Oct-2019","      11340.00","      11399.90","      11399.90","      11390.00","      11390.00","      11390.00","      11394.95","          2","               22789.90","          2","          2","        100.00"
"SBIN","N5","31-Oct-2019","      11645.00","      11651.00","      11680.00","      11651.00","      11671.00","      11671.00","      11665.43","        119","             1388185.74","         23","         83","         69.75"
"SBIN","N6","31-Oct-2019","      11280.00","      11200.00","      11378.75","      11200.00","      11299.00","      11299.00","      11287.66","         64","              722410.25","         17","         42","         65.63"
"SBIN","EQ","01-Nov-2019","        312.40","        312.40","        315.00","        308.60","        313.60","        313.55","        312.59","   44894016","         14033199010.90","     306655","    9814076","         21.86"
"SBIN","N2","01-Nov-2019","      11390.00","      11400.00","      11401.00","      11400.00","      11401.00","      11401.00","      11400.40","         10","              114004.00","          4","         10","        100.00"
"SBIN","N5","01-Nov-2019","      11671.00","      11680.00","      11700.00","      11680.00","      11700.00","      11699.54","      11690.61","        327","             3822831.07","         25","        322","         98.47"
"SBIN","EQ","04-Nov-2019","        313.55","        316.00","        319.00","        312.35","        314.00","        314.30","        315.60","   31535656","          9952586227.25","     222448","    7010870","         22.23"
"SBIN","N2","04-Nov-2019","      11401.00","      11420.00","      11459.00","      11413.00","      11459.00","      11452.60","      11425.46","         28","              319913.00","          8","         27","         96.43"
"SBIN","N5","04-Nov-2019","      11699.54","      11700.00","      11730.00","      11687.00","      11696.10","      11699.31","      11698.91","        193","             2257889.96","         40","        189","         97.93"
"SBIN","N6","04-Nov-2019","      11299.00","      11279.00","      11375.00","      11279.00","      11375.00","      11375.00","      11352.75","         12","              136233.00","          4","         12","        100.00"
"SBIN","EQ","05-Nov-2019","        314.30","        313.90","        322.00","        312.80","        319.00","        319.20","        318.80","   50080853","         15965706968.85","     324664","   12368370","         24.70"
"SBIN","N2","05-Nov-2019","      11452.60","      11441.00","      11441.00","      11441.00","      11441.00","      11441.00","      11441.00","         20","              228820.00","          1","         20","        100.00"
"SBIN","N5","05-Nov-2019","      11699.31","      11610.00","      11763.00","      11610.00","      11725.00","      11741.91","      11723.43","        453","             5310714.74","         41","        440","         97.13"
"SBIN","EQ","06-Nov-2019","        319.20","        318.95","        318.95","        314.00","        317.50","        317.55","        316.95","   32157080","         10192265347.35","     201117","    6841609","         21.28"
"SBIN","N2","06-Nov-2019","      11441.00","      11450.00","      11461.00","      11450.00","      11461.00","      11461.00","      11453.75","         12","              137445.00","          5","         12","        100.00"
"SBIN","N5","06-Nov-2019","      11741.91","      11780.00","      11789.00","      11745.00","      11761.00","      11762.56","      11772.98","        341","             4014585.71","         42","        307","         90.03"
"SBIN","N6","06-Nov-2019","      11375.00","      11350.00","      11375.00","      11350.00","      11375.00","      11375.00","      11352.27","         11","              124875.00","          3","         11","        100.00"
"SBIN","EQ","07-Nov-2019","        317.55","        318.25","        323.30","        316.80","        318.05","        318.15","        319.56","   33926772","         10841795640.15","     232988","    7193517","         21.20"
"SBIN","N5","07-Nov-2019","      11762.56","      11730.00","      11778.00","      11720.00","      11750.00","      11755.51","      11750.66","         97","             1139814.00","         19","         95","         97.94"
"SBIN","N6","07-Nov-2019","      11375.00","      11390.00","      11390.00","      11390.00","      11390.00","      11390.00","      11390.00","          2","               22780.00","          2","          2","        100.00"
"SBIN","EQ","08-Nov-2019","        318.15","        316.20","        321.00","        314.50","        316.35","        316.00","        317.47","   25423362","          8071058812.65","     175265","    4325084","         17.01"
"SBIN","N2","08-Nov-2019","      11461.00","      11490.00","      11525.00","      11490.00","      11516.00","      11516.00","      11512.60","          5","               57563.00","          4","          5","        100.00"
"SBIN","N5","08-Nov-2019","      11755.51","      11225.00","      11825.00","      11010.10","      11766.00","      11786.14","      11707.43","        214","             2505390.10","         41","        160","         74.77"
"SBIN","N6","08-Nov-2019","      11390.00","      11389.50","      11425.00","      11389.00","      11425.00","      11419.44","      11398.61","         30","              341958.20","         17","         28","         93.33"
"SBIN","EQ","11-Nov-2019","        316.00","        314.70","        319.65","        313.10","        318.85","        318.25","        316.64","   20491942","          6488611926.10","     173967","    3704529","         18.08"
"SBIN","N2","11-Nov-2019","      11516.00","      11470.00","      11470.00","      11470.00","      11470.00","      11470.00","      11470.00","          2","               22940.00","          1","          2","        100.00"
"SBIN","N5","11-Nov-2019","      11786.14","      11730.00","      11799.00","      11715.00","      11785.00","      11787.50","      11782.16","         49","              577326.00","         25","         47","         95.92"
"SBIN","N6","11-Nov-2019","      11419.44","      11355.00","      11355.00","      11355.00","      11355.00","      11355.00","      11355.00","          1","               11355.00","          1","          1","        100.00"
"SBIN","EQ","13-Nov-2019","        318.25","        316.05","        318.60","        305.65","        306.85","        306.80","        312.08","   32675829","         10197352105.40","     243915","   10476610","         32.06"
"SBIN","N2","13-Nov-2019","      11470.00","      11440.00","      11440.00","      11440.00","      11440.00","      11440.00","      11440.00","          2","               22880.00","          2","          0","          0.00"
"SBIN","N5","13-Nov-2019","      11787.50","      11789.00","      11800.00","      11760.00","      11800.00","      11800.00","      11793.75","        286","             3373012.25","         24","        285","         99.65"
"SBIN","N6","13-Nov-2019","      11355.00","      11365.00","      11365.00","      11365.00","      11365.00","      11365.00","      11365.00","          6","               68190.00","          1","          6","        100.00"
"SBIN","EQ","14-Nov-2019","        306.80","        306.95","        309.50","        299.70","        306.25","        306.00","        304.73","   43617772","         13291632583.30","     230195","   11566432","         26.52"
"SBIN","N5","14-Nov-2019","      11800.00","      11770.00","      11820.00","      11770.00","      11820.00","      11818.50","      11781.47","         32","              377007.00","          9","         24","         75.00"
"SBIN","EQ","15-Nov-2019","        306.00","        312.00","        323.70","        310.05","        322.95","        321.90","        318.93","   95199897","         30361910040.35","     508263","   18450656","         19.38"
"SBIN","N2","15-Nov-2019","      11440.00","      11525.00","      11550.00","      11525.00","      11550.00","      11549.99","      11543.92","         14","              161614.90","          6","         14","        100.00"
"SBIN","N5","15-Nov-2019","      11818.50","      11810.00","      11815.00","      11781.00","      11802.00","      11802.29","      11803.30","        191","             2254430.50","         36","        151","         79.06"
"SBIN","N6","15-Nov-2019","      11365.00","      11514.99","      11514.99","      11514.99","      11514.99","      11514.99","      11514.99","          1","               11514.99","          1","          1","        100.00"
"SBIN","EQ","18-Nov-2019","        321.90","        324.00","        329.85","        323.75","        324.95","        325.10","        326.69","   39009263","         12744126197.95","     266937","    5913084","         15.16"
"SBIN","N2","18-Nov-2019","      11549.99","      11470.00","      11470.00","      11441.00","      11441.00","      11449.30","      11459.65","         20","              229193.00","          4","         10","         50.00"
"SBIN","N5","18-Nov-2019","      11802.29","      11790.00","      11814.75","      11790.00","      11814.75","      11814.75","      11811.29","         71","              838601.25","         19","         53","         74.65"
"SBIN","EQ","19-Nov-2019","        325.10","        325.80","        331.80","        322.10","        331.40","        330.40","        327.40","   41372145","         13545297710.20","     225870","    9016727","         21.79"
"SBIN","N2","19-Nov-2019","      11449.30","      11455.00","      11455.00","      11455.00","      11455.00","      11455.00","      11455.00","          2","               22910.00","          2","          0","          0.00"
"SBIN","N5","19-Nov-2019","      11814.75","      11800.00","      11815.00","      11550.00","      11751.00","      11755.29","      11759.48","        195","             2293099.00","         44","        170","         87.18"
"SBIN","EQ","20-Nov-2019","        330.40","        332.00","        332.50","        325.10","        327.80","        328.80","        328.72","   29972583","          9852581076.45","     169277","    6967728","         23.25"
"SBIN","N2","20-Nov-2019","      11455.00","      11299.00","      11453.00","      11250.00","      11453.00","      11453.00","      11355.45","         20","              227109.00","          4","         20","        100.00"
"SBIN","N5","20-Nov-2019","      11755.29","      11700.00","      11800.00","      11700.00","      11755.00","      11755.00","      11762.96","        269","             3164235.02","         55","        228","         84.76"
"SBIN","EQ","21-Nov-2019","        328.80","        329.25","        332.85","        326.55","        331.95","        331.35","        330.65","   34116162","         11280549149.60","     220874","   10043262","         29.44"
"SBIN","N2","21-Nov-2019","      11453.00","      11450.00","      11450.00","      11446.00","      11446.02","      11446.02","      11446.75","         19","              217488.20","          4","         19","        100.00"
"SBIN","N5","21-Nov-2019","      11755.00","      11750.00","      11780.00","      11720.00","      11721.00","      11720.97","      11733.43","        332","             3895498.75","         74","        279","         84.04"
"SBIN","EQ","22-Nov-2019","        331.35","        331.45","        333.80","        328.25","        329.35","        329.30","        330.33","   28974967","          9571164196.00","     142825","    9169623","         31.65"
"SBIN","N2","22-Nov-2019","      11446.02","      11411.00","      11411.00","      11411.00","      11411.00","      11411.00","      11411.00","          4","               45644.00","          1","          4","        100.00"
"SBIN","N5","22-Nov-2019","      11720.97","      11755.00","      11770.00","      11726.10","      11770.00","      11770.00","      11748.28","         35","              411189.73","         11","         35","        100.00"
"SBIN","EQ","25-Nov-2019","        329.30","        329.00","        337.50","        328.35","        336.00","        336.10","        333.83","   27561300","          9200905484.85","     174615","    5823519","         21.13"
"SBIN","N2","25-Nov-2019","      11411.00","      11452.00","      11475.00","      11451.00","      11474.00","      11474.06","      11471.58","        100","             1147158.00","         12","        100","        100.00"
"SBIN","N5","25-Nov-2019","      11770.00","      11752.00","      11770.00","      11751.00","      11770.00","      11760.79","      11757.67","        270","             3174571.50","         28","        250","         92.59"
"SBIN","N6","25-Nov-2019","      11514.99","      11520.00","      11520.00","      11519.99","      11519.99","      11519.99","      11520.00","          2","               23039.99","          2","          2","        100.00"
"SBIN","EQ","26-Nov-2019","        336.10","        338.00","        340.00","        332.60","        335.40","        335.50","        337.00","   36464072","         12288430644.75","     206190","   13655457","         37.45"
"SBIN","N2","26-Nov-2019","      11474.06","      11305.00","      11579.00","      11305.00","      11579.00","      11579.00","      11572.32","         41","              474465.00","          2","         41","        100.00"
"SBIN","N5","26-Nov-2019","      11760.79","      11760.00","      11888.00","      11701.00","      11710.00","      11720.29","      11734.75","        579","             6794419.93","         93","        441","         76.17"
"SBIN","N6","26-Nov-2019","      11519.99","      11450.00","      11450.00","      11450.00","      11450.00","      11450.00","      11450.00","          1","               11450.00","          1","          1","        100.00"
"SBIN","EQ","27-Nov-2019","        335.50","        335.95","        345.55","        334.05","        345.10","        343.55","        338.92","   33971305","         11513585817.45","     208212","   11930103","         35.12"
"SBIN","N2","27-Nov-2019","      11579.00","      11457.00","      11457.00","      11455.00","      11455.00","      11455.00","      11455.18","         50","              572759.00","          4","         50","        100.00"
"SBIN","N5","27-Nov-2019","      11720.29","      11721.00","      11780.00","      11710.00","      11775.00","      11775.00","      11761.63","         64","              752744.00","         12","         63","         98.44"
"SBIN","N6","27-Nov-2019","      11450.00","      11405.00","      11410.00","      11405.00","      11410.00","      11410.00","      11407.50","          6","               68445.00","          3","          6","        100.00"
"SBIN","EQ","28-Nov-2019","        343.55","        346.85","        351.00","        344.50","        349.10","        349.30","        348.23","   42538227","         14813293400.95","     266107","   12547979","         29.50"
"SBIN","N2","28-Nov-2019","      11455.00","      11575.00","      11575.00","      11460.00","      11460.00","      11463.52","      11468.59","         44","              504618.00","          8","         44","        100.00"
"SBIN","N5","28-Nov-2019","      11775.00","      11750.00","      11755.00","      11735.00","      11735.00","      11735.00","      11748.25","        147","             1726993.00","         29","        147","        100.00"
"SBIN","N6","28-Nov-2019","      11410.00","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","          3","               34245.00","          1","          3","        100.00"
"SBIN","EQ","29-Nov-2019","        349.30","        348.85","        348.85","        340.60","        342.00","        341.85","        344.22","   23081823","          7945313602.85","     182304","    7539032","         32.66"
"SBIN","N2","29-Nov-2019","      11463.52","      11455.00","      11455.00","      11455.00","      11455.00","      11455.00","      11455.00","          2","               22910.00","          2","          0","          0.00"
"SBIN","N5","29-Nov-2019","      11735.00","      11725.00","      11750.00","      11720.00","      11720.00","      11724.86","      11727.38","        354","             4151491.20","         55","        343","         96.89"
"SBIN","N6","29-Nov-2019","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","          3","               34245.00","          1","          3","        100.00"
"SBIN","EQ","02-Dec-2019","        341.85","        343.90","        344.35","        336.20","        339.50","        338.50","        339.30","   20648850","          7006117201.45","     142680","    6290290","         30.46"
"SBIN","N2","02-Dec-2019","      11455.00","      11465.00","      11465.00","      11465.00","      11465.00","      11465.00","      11465.00","          2","               22930.00","          2","          0","          0.00"
"SBIN","N5","02-Dec-2019","      11724.86","      11725.00","      11729.95","      11702.02","      11720.00","      11710.16","      11711.59","        428","             5012562.22","         66","        409","         95.56"
"SBIN","EQ","03-Dec-2019","        338.50","        341.00","        342.95","        333.35","        336.50","        336.25","        337.90","   26482178","          8948352639.90","     180722","    5324682","         20.11"
"SBIN","N2","03-Dec-2019","      11465.00","      11475.00","      11475.02","      11475.00","      11475.02","      11475.02","      11475.02","         11","              126225.18","          2","         11","        100.00"
"SBIN","N5","03-Dec-2019","      11710.16","      11728.00","      11728.00","      11702.00","      11710.00","      11707.71","      11710.37","        222","             2599703.00","         37","        211","         95.05"
"SBIN","EQ","04-Dec-2019","        336.25","        334.10","        342.95","        331.85","        341.50","        341.85","        337.83","   26789483","          9050174824.25","     187289","    5564581","         20.77"
"SBIN","N2","04-Dec-2019","      11475.02","      11475.05","      11550.00","      11475.05","      11550.00","      11550.00","      11486.13","         12","              137833.50","          4","         12","        100.00"
"SBIN","N5","04-Dec-2019","      11707.71","      11725.00","      11725.00","      11715.00","      11715.00","      11717.19","      11718.12","        286","             3351383.10","         36","        286","        100.00"
"SBIN","N6","04-Dec-2019","      11415.00","      11425.00","      11425.00","      11400.00","      11400.00","      11400.00","      11419.44","         36","              411100.00","          9","         36","        100.00"
"SBIN","EQ","05-Dec-2019","        341.85","        343.00","        344.60","        335.15","        336.00","        336.20","        338.88","   30429507","         10312041016.55","     217025","    5669274","         18.63"
"SBIN","N2","05-Dec-2019","      11550.00","      11485.00","      11485.00","      11485.00","      11485.00","      11485.00","      11485.00","          2","               22970.00","          2","          0","          0.00"
"SBIN","N5","05-Dec-2019","      11717.19","      11721.10","      11723.00","      11710.00","      11723.00","      11720.14","      11718.05","        204","             2390481.33","         28","        188","         92.16"
"SBIN","EQ","06-Dec-2019","        336.20","        336.70","        337.65","        318.00","        318.20","        320.00","        325.07","   47027528","         15287224870.30","     399338","   10738207","         22.83"
"SBIN","N2","06-Dec-2019","      11485.00","      11475.00","      11500.00","      11475.00","      11500.00","      11500.00","      11487.50","          4","               45950.00","          3","          2","         50.00"
"SBIN","N5","06-Dec-2019","      11720.14","      11730.00","      11730.00","      11705.00","      11706.00","      11714.33","      11715.82","        167","             1956541.30","         23","        145","         86.83"
"SBIN","EQ","09-Dec-2019","        320.00","        318.95","        327.65","        314.75","        317.05","        316.70","        320.65","   52435239","         16813556955.40","     346470","    8871975","         16.92"
"SBIN","N2","09-Dec-2019","      11500.00","      11480.00","      11480.00","      11480.00","      11480.00","      11480.00","      11480.00","          2","               22960.00","          2","          0","          0.00"
"SBIN","N5","09-Dec-2019","      11714.33","      11701.00","      11701.00","      11660.11","      11665.00","      11669.89","      11687.74","        213","             2489489.62","         57","        174","         81.69"
"SBIN","EQ","10-Dec-2019","        316.70","        317.20","        322.65","        312.25","        313.20","        313.40","        317.56","   52155809","         16562756794.00","     304771","    4364614","          8.37"
"SBIN","N2","10-Dec-2019","      11480.00","      11472.00","      11472.00","      11435.00","      11435.00","      11435.00","      11460.25","         20","              229205.00","          6","         20","        100.00"
"SBIN","N5","10-Dec-2019","      11669.89","      11699.89","      11705.00","      11600.00","      11602.00","      11613.66","      11653.62","        386","             4498296.64","         95","        358","         92.75"
"SBIN","EQ","11-Dec-2019","        313.40","        311.20","        315.75","        308.00","        311.75","        312.80","        312.23","   52557951","         16410249205.95","     303209","    9426656","         17.94"
"SBIN","N2","11-Dec-2019","      11435.00","      11450.00","      11450.00","      11450.00","      11450.00","      11450.00","      11450.00","          7","               80150.00","          3","          7","        100.00"
"SBIN","N5","11-Dec-2019","      11613.66","      11627.00","      11640.00","      11600.00","      11629.00","      11627.78","      11620.03","        155","             1801105.10","         22","        150","         96.77"
"SBIN","N6","11-Dec-2019","      11400.00","      11232.01","      11232.01","      11232.01","      11232.01","      11232.01","      11232.01","         10","              112320.10","          1","         10","        100.00"
"SBIN","EQ","12-Dec-2019","        312.80","        314.00","        322.95","        313.55","        321.45","        321.85","        317.89","   37804216","         12017627902.30","     234427","    6123592","         16.20"
"SBIN","N2","12-Dec-2019","      11450.00","      11455.00","      11480.00","      11455.00","      11480.00","      11467.50","      11467.50","          2","               22935.00","          2","          0","          0.00"
"SBIN","N5","12-Dec-2019","      11627.78","      11631.00","      11631.00","      11608.01","      11624.00","      11622.85","      11620.16","        614","             7134780.01","         36","        606","         98.70"
"SBIN","EQ","13-Dec-2019","        321.85","        325.20","        333.45","        325.00","        333.15","        332.55","        329.84","   40955226","         13508848441.25","     252185","    8559427","         20.90"
"SBIN","N2","13-Dec-2019","      11467.50","      11495.00","      11495.00","      11455.00","      11455.00","      11461.66","      11461.67","          6","               68770.00","          2","          6","        100.00"
"SBIN","N5","13-Dec-2019","      11622.85","      11620.00","      11670.00","      11620.00","      11640.00","      11640.00","      11633.66","        169","             1966089.00","         23","        169","        100.00"
"SBIN","N6","13-Dec-2019","      11232.01","      11400.00","      11450.00","      11400.00","      11400.00","      11400.00","      11405.10","         10","              114051.00","          8","         10","        100.00"
"SBIN","EQ","16-Dec-2019","        332.55","        335.95","        337.25","        330.80","        332.30","        331.85","        333.33","   35027613","         11675699798.00","     245635","    5118983","         14.61"
"SBIN","N2","16-Dec-2019","      11461.66","      11470.00","      11470.00","      11354.00","      11450.00","      11450.00","      11446.89","         36","              412088.00","         11","         36","        100.00"
"SBIN","N5","16-Dec-2019","      11640.00","      11649.98","      11650.00","      11615.00","      11620.00","      11622.88","      11626.09","        462","             5371254.82","         89","        462","        100.00"
"SBIN","EQ","17-Dec-2019","        331.85","        333.25","        335.75","        330.65","        333.55","        332.90","        333.79","   26734601","          8923796060.75","     184237","    6593385","         24.66"
"SBIN","N2","17-Dec-2019","      11450.00","      11400.00","      11415.00","      11400.00","      11415.00","      11415.00","      11409.00","          5","               57045.00","          3","          5","        100.00"
"SBIN","N5","17-Dec-2019","      11622.88","      11625.00","      11640.00","      11601.00","      11601.00","      11608.20","      11613.48","        672","             7804261.07","         88","        671","         99.85"
"SBIN","EQ","18-Dec-2019","        332.90","        335.00","        335.55","        325.80","        327.20","        326.95","        328.80","   26449075","          8696405934.15","     196530","    4879210","         18.45"
"SBIN","N2","18-Dec-2019","      11415.00","      11580.00","      11580.00","      11400.00","      11416.00","      11416.30","      11417.04","         41","              468098.50","          9","         40","         97.56"
"SBIN","N5","18-Dec-2019","      11608.20","      11620.00","      11620.00","      11583.00","      11583.00","      11591.54","      11600.37","        571","             6623812.76","         92","        476","         83.36"
"SBIN","N6","18-Dec-2019","      11400.00","      11300.00","      11300.00","      11240.00","      11240.00","      11243.72","      11244.82","         51","              573486.00","         10","         41","         80.39"
"SBIN","EQ","19-Dec-2019","        326.95","        327.35","        329.60","        324.50","        328.30","        328.15","        327.19","   27516289","          9002958327.85","     171554","    5748534","         20.89"
"SBIN","N2","19-Dec-2019","      11416.30","      11360.00","      11380.00","      11360.00","      11380.00","      11370.00","      11370.00","          2","               22740.00","          2","          0","          0.00"
"SBIN","N5","19-Dec-2019","      11591.54","      11600.00","      11600.00","      11550.00","      11594.00","      11584.35","      11576.14","        424","             4908283.37","         68","        393","         92.69"
"SBIN","EQ","20-Dec-2019","        328.15","        330.35","        339.50","        330.35","        337.25","        337.85","        336.38","   51839714","         17438059881.05","     320799","   15784974","         30.45"
"SBIN","N2","20-Dec-2019","      11370.00","      11372.00","      11430.00","      11372.00","      11430.00","      11430.00","      11417.20","         20","              228344.00","          5","         20","        100.00"
"SBIN","N5","20-Dec-2019","      11584.35","      11590.00","      11590.00","      11558.00","      11558.00","      11565.48","      11575.09","        576","             6667251.58","         84","        539","         93.58"
"SBIN","N6","20-Dec-2019","      11243.72","      11251.00","      11251.00","      11245.00","      11245.00","      11248.66","      11248.67","          3","               33746.00","          3","          3","        100.00"
"SBIN","EQ","23-Dec-2019","        337.85","        335.70","        338.85","        330.35","        332.40","        332.40","        334.27","   30150335","         10078492861.10","     176514","    8088778","         26.83"
"SBIN","N2","23-Dec-2019","      11430.00","      11376.00","      11400.00","      11351.00","      11400.00","      11400.00","      11375.24","         21","              238880.00","          5","         20","         95.24"
"SBIN","N5","23-Dec-2019","      11565.48","      11571.00","      11590.00","      11542.00","      11555.00","      11555.00","      11553.40","        658","             7602135.17","         96","        541","         82.22"
"SBIN","N6","23-Dec-2019","      11248.66","      11470.00","      11470.00","      11301.00","      11301.00","      11301.00","      11385.50","          2","               22771.00","          2","          0","          0.00"
"SBIN","EQ","24-Dec-2019","        332.40","        333.20","        334.20","        329.20","        331.95","        331.45","        331.35","   21747782","          7206207418.80","     134272","    3189916","         14.67"
"SBIN","N2","24-Dec-2019","      11400.00","      11429.00","      11429.00","      11362.00","      11364.00","      11364.00","      11387.63","         16","              182202.00","          3","         16","        100.00"
"SBIN","N5","24-Dec-2019","      11555.00","      11584.00","      11584.00","      11541.00","      11560.00","      11553.91","      11548.85","        564","             6513548.71","         75","        511","         90.60"
"SBIN","N6","24-Dec-2019","      11301.00","      11350.00","      11350.00","      11260.00","      11261.00","      11261.00","      11301.00","         11","              124311.00","          4","         11","        100.00"
"SBIN","EQ","26-Dec-2019","        331.45","        333.00","        333.45","        328.10","        330.20","        329.85","        330.09","   24616942","          8125696269.45","     139034","    4426825","         17.98"
"SBIN","N2","26-Dec-2019","      11364.00","      11370.00","      11370.00","      11352.05","      11352.05","      11352.05","      11364.71","         67","              761435.50","          8","         67","        100.00"
"SBIN","N5","26-Dec-2019","      11553.91","      11550.00","      11558.00","      11522.01","      11530.01","      11531.67","      11536.56","        641","             7394934.16","         86","        536","         83.62"
"SBIN","EQ","27-Dec-2019","        329.85","        333.40","        338.35","        333.00","        337.20","        337.25","        336.68","   33477173","         11271063363.90","     209260","    5093786","         15.22"
